id,MQ135,MQ3,MQ4,MQ5,MQ6,MQ8,Temp,Humidity
1,368,361,351,704,272,16,37.5,73.1
1,378,353,355,705,267,16,37.5,73.80001
1,374,352,369,710,270,16,37.6,74.6
1,379,367,362,720,276,14,37.6,75.3
1,388,352,368,715,271,17,37.7,76
1,381,361,364,720,275,16,37.7,76.6
1,378,366,358,729,278,14,37.7,77.3
1,396,359,368,763,275,17,37.7,77.9
1,398,346,369,721,274,18,37.7,78.5
1,395,353,365,737,279,16,37.7,79.1
1,398,384,364,723,274,19,37.8,79.6
1,400,353,355,727,285,21,37.8,80
1,391,351,343,732,283,19,37.9,80.2
1,405,336,350,739,283,18,37.9,80.4
1,407,342,351,785,285,18,37.9,80.4
1,405,343,349,752,302,16,38,80.4
1,416,353,367,753,289,25,38,80.30001
1,410,358,359,661,300,22,38,80.4
1,427,362,363,759,299,26,38,80.70001
1,415,355,363,778,295,20,38.1,81.1
1,406,366,354,770,304,17,38.1,81.6
1,415,353,354,777,304,20,38.2,82.1
1,421,346,364,769,300,25,38.2,82.5
1,422,349,356,779,305,18,38.2,82.9
1,402,357,355,768,297,25,38.2,83.20001
1,413,347,354,768,306,21,38.2,83.5
1,401,354,355,765,304,25,38.3,83.8
1,413,360,357,765,304,27,38.3,84.1
1,406,353,363,768,304,17,38.4,84.5
1,419,339,336,770,308,19,38.4,84.8
1,411,224,362,771,303,26,38.4,85.1
1,415,355,368,778,299,23,38.4,85.4
1,421,343,363,767,307,20,38.4,85.70001
1,418,356,368,778,302,27,38.5,86.1
1,411,358,372,786,303,23,38.5,86.4
1,341,279,329,736,283,6,38.6,87
1,353,298,336,739,317,11,38.3,55
1,351,290,341,740,291,9,38.3,57.3
1,356,301,357,746,300,6,38.3,59.7
1,359,315,358,719,301,4,38.3,61.9
1,363,316,393,724,301,10,38.3,63.9
1,41,42,41,192,17,0,38.3,65.8
1,0,0,0,109,0,0,38.3,67.20001
1,198,242,270,447,112,0,38.3,68.9
1,356,306,400,577,182,0,38.3,70.3
1,43,32,62,144,0,0,38.3,71.4
1,2,0,22,79,0,0,38.3,72.3
1,227,192,304,377,64,0,38.4,72.9
1,448,331,504,519,143,0,38.4,73.7
1,79,33,101,134,0,0,38.4,74.4
1,37,0,64,80,0,0,38.4,75.1
0,224,161,323,704,240,0,37.9,36.9
0,215,146,334,694,246,0,38.8,34.8
0,219,144,339,695,250,0,38.9,35.6
0,223,132,336,700,251,1,39,36.6
0,231,148,337,710,248,3,39,37.3
0,238,135,350,706,252,0,39.1,37.8
0,241,149,354,704,256,3,39.1,39.7
0,241,152,336,720,247,4,39.2,40.9
0,244,144,323,714,250,6,39.2,40.9
0,240,144,327,720,253,5,39.3,40.5
0,239,138,336,703,261,6,39.3,40
0,244,145,368,716,256,15,39.4,40
0,255,148,338,714,262,11,39.5,40.2
0,240,131,336,704,265,10,39.5,40.9
0,256,144,343,717,258,7,39.6,41.8
0,240,135,337,713,213,15,39.7,43.2
0,258,145,352,718,348,12,39.7,44.4
0,262,144,341,718,259,14,39.8,45.5
0,259,135,354,691,269,13,39.8,45.4
0,256,128,339,706,270,14,40,46.3
0,272,128,324,720,304,13,40,46.4
0,272,205,323,705,271,16,40,45.3
0,261,117,330,743,272,14,40.1,44
0,272,128,335,720,267,14,40.2,43.9
0,272,117,320,710,271,16,40.2,43.9
0,262,123,329,712,272,13,40.3,44
0,273,122,320,709,268,16,40.3,44.2
0,263,112,321,704,272,13,40.4,44.3
0,275,118,321,713,266,15,40.4,44.5
0,264,116,320,713,266,16,40.5,43.5
0,272,102,304,705,272,16,40.6,43.2
0,263,105,320,695,272,16,40.6,40.9
0,270,118,336,698,272,16,40.7,39.5
0,277,128,351,700,276,16,40.7,40.1
0,271,130,355,699,273,15,40.8,42.9
0,272,137,367,706,272,11,40.8,45
0,272,113,350,701,274,16,40.9,46.3
0,276,65,327,688,291,16,41,46.4
0,288,114,336,713,269,16,41.1,44.9
0,277,112,342,695,273,16,41.2,43.8
0,284,118,341,704,274,16,41.2,43.7
0,297,130,363,710,275,17,41.3,44.3
0,292,283,368,709,285,16,41.6,46.7
0,293,128,357,719,274,17,41.7,47.10001
0,289,115,212,713,279,16,41.7,46.9
0,295,123,349,706,282,16,41.8,46.8
0,290,118,363,706,283,14,41.9,46.6
0,294,128,365,702,282,16,42,46.8
0,304,139,368,711,291,17,42,47.8
0,306,139,378,711,281,18,42.10001,48.6
0,314,148,385,720,276,18,42.2,49.5
0,306,140,390,709,284,17,42.2,50.4
0,304,144,400,717,287,16,42.3,51
0,311,144,394,715,287,18,42.4,51.5
0,309,150,405,719,285,16,42.4,52
0,307,147,408,720,290,16,42.5,53
0,315,150,417,722,291,17,42.6,53.7
0,325,147,406,725,289,18,42.7,54.3
0,329,165,417,725,292,18,42.7,54.5
0,337,165,414,734,288,20,42.8,54.60001
0,368,807,625,749,272,3,42.9,54.60001
0,375,758,607,753,272,3,42.3,52.2
0,383,743,577,757,269,3,42.3,54.1
0,364,697,563,756,273,2,42.2,55.5
0,368,686,560,759,273,2,42.2,55.1
0,371,679,561,753,277,1,42.2,55.7
0,397,682,561,768,271,5,42.2,57.5
0,390,811,547,765,278,48,42.2,59.3
0,403,652,549,772,277,4,42.10001,61.2
0,383,652,493,769,272,9,42.10001,62.5
0,369,614,477,770,277,9,42.10001,60.2
0,365,579,440,758,277,6,42.10001,56.3
0,384,571,448,779,272,16,42.10001,55.5
0,364,562,448,769,275,9,42,56.5
0,365,463,386,704,246,0,42,60.2
0,373,470,385,688,288,0,41.4,39.1
0,368,464,400,698,254,0,41.5,40.9
0,378,469,398,694,256,0,41.4,42.8
0,384,459,369,699,254,0,41.4,44.3
0,389,463,382,689,256,0,41.4,45.6
0,396,459,368,693,251,0,41.5,46.8
0,419,453,371,697,247,0,41.5,47.4
0,405,454,382,693,251,0,41.5,47.9
0,407,439,368,690,255,0,41.6,48.2
0,425,432,385,692,253,0,41.6,48.5
0,413,436,368,688,271,0,41.6,49.1
0,421,432,362,688,253,0,41.6,49.7
0,411,416,365,689,256,0,41.7,50.3
0,416,413,348,693,243,0,41.7,50.5
0,402,384,327,688,252,0,41.7,50.3
0,396,307,321,689,251,0,41.8,48.9
0,393,376,321,686,245,0,41.8,46.4
0,377,362,320,688,272,0,41.8,44.8
0,368,342,308,681,240,0,41.8,44.4
0,362,266,304,678,245,0,41.9,43
0,354,337,318,678,240,0,41.9,40.4
0,359,346,317,655,242,0,41.9,40.1
0,355,324,310,669,249,0,42,40.7
0,346,321,315,679,240,0,41.9,41.7
0,354,320,309,669,250,0,42,42.4
0,347,314,304,669,247,0,42,43.1
0,334,298,295,667,245,0,42,43.8
0,335,313,296,659,241,0,42.10001,43.8
0,318,304,302,672,239,2,42.10001,44.5
0,317,279,290,653,242,0,42.10001,45.5
0,291,285,278,668,240,0,42.2,44.4
0,303,281,287,668,243,0,42.2,42
0,251,293,343,642,237,0,42.2,42.2
0,258,304,358,647,240,50,39.8,36.9
0,266,315,369,659,240,0,39.8,38.5
0,269,317,374,661,241,0,39.9,40.3
0,263,342,383,657,240,5,40,42.3
0,278,333,395,674,240,4,40,44
0,274,339,400,685,282,5,40.1,45.6
0,274,343,401,684,245,7,40.2,47.10001
0,297,362,395,682,158,8,40.2,48.5
0,336,355,413,693,267,12,40.3,49.9
0,304,368,408,689,258,13,40.4,51.3
0,309,365,426,710,258,10,40.4,52.5
0,308,375,432,705,256,16,40.5,53.6
0,323,375,449,715,262,11,40.6,54.5
0,326,381,362,720,262,13,40.7,55.5
0,325,374,443,724,267,13,40.7,56.6
0,321,394,453,719,266,16,40.8,57.3
0,347,406,447,725,275,19,40.9,57.8
0,343,413,454,742,274,16,41,58.5
0,354,405,462,747,276,16,41.1,59.3
0,351,417,465,739,272,20,41.1,60.1
0,361,422,460,750,276,19,41.2,60.7
0,400,420,470,752,272,25,41.2,61.5
0,361,421,453,759,272,21,41.3,62.4
0,375,423,443,766,283,21,41.3,63.1
0,378,381,478,777,283,19,41.4,63.6
0,382,419,442,781,287,19,41.4,64
0,387,419,446,784,289,20,41.5,64.5
0,384,411,447,787,290,21,41.6,65.2
0,389,425,446,789,294,25,41.6,65.9
0,398,411,462,799,278,27,41.6,66.5
0,394,411,464,805,297,26,41.7,67.20001
0,400,427,455,805,297,48,41.7,67.9
0,405,419,457,816,298,27,41.8,68.3
0,400,424,458,811,298,32,41.9,68.6
0,407,426,458,823,303,29,41.9,68.80001
0,416,419,463,827,304,30,41.9,68.9
0,411,410,474,823,364,32,41.9,69.1
0,420,419,480,821,297,38,42,69.3
0,412,426,475,833,302,34,42,69.6
0,325,271,372,743,272,0,42.10001,70.1
0,320,267,362,721,263,10,41.2,46.2
0,323,276,341,755,275,6,41.2,48.9
0,334,269,350,747,272,15,41.1,51.8
0,339,270,351,755,272,11,41,54.4
0,283,275,339,773,283,9,41,56.3
0,350,278,336,767,277,10,40.9,58.3
0,340,279,335,773,281,7,40.9,60.4
0,357,268,341,759,273,13,40.8,62.5
0,353,278,333,775,281,12,40.8,64.4
0,353,280,330,781,283,39,40.7,66.4
0,368,271,345,771,277,12,40.7,68.3
0,363,269,346,784,272,9,40.7,69.9
0,362,278,326,781,283,10,40.7,70.5
0,365,274,325,784,283,7,40.7,71.9
0,371,263,338,781,276,14,40.7,73.5
0,369,269,331,784,283,9,40.7,75
0,381,272,330,795,284,7,40.7,76.4
0,379,272,331,800,287,12,40.7,77.7
0,389,269,336,794,279,13,40.7,78.9
0,400,231,325,791,277,13,40.7,79.9
0,405,202,304,789,273,16,40.8,81.1
0,399,224,299,805,286,12,40.8,81.3
0,400,210,307,816,310,9,40.8,81.1
0,415,223,320,806,282,16,40.8,81.4
0,419,237,320,804,286,16,40.9,82
0,407,241,313,811,288,13,40.8,82.7
0,411,241,320,816,288,13,40.8,83.4
0,424,225,320,820,285,13,40.9,84.1
0,426,240,304,821,287,15,41,84.6
0,432,202,301,817,281,16,41,84.7
0,427,208,299,812,277,16,41,84.6
0,419,237,290,823,283,15,41,84.5
0,416,227,295,809,286,12,41,84.5
0,427,234,303,820,291,16,41.1,84.90001
0,427,234,307,816,292,16,41.1,85.4
0,443,223,320,835,289,17,41.1,85.9
0,447,223,320,838,299,16,41.1,86.4
0,432,240,315,820,297,22,41.2,86.90001
0,438,222,322,855,291,19,41.2,87.40001
0,446,227,294,832,254,16,41.2,87.80001
0,433,237,319,830,286,20,41.3,88.20001
0,432,238,320,826,285,21,41.3,88.5
0,444,229,309,823,295,23,41.3,88.70001
0,438,238,318,835,377,22,41.4,88.9
0,441,238,320,837,289,22,41.4,89.1
0,385,239,321,846,290,27,41.5,89.3
0,274,603,526,667,241,0,41.6,89.7
0,272,619,523,675,251,0,39.4,43.9
0,276,612,507,700,256,0,39.4,45.6
0,289,624,491,714,253,0,39.4,47.6
0,285,636,534,718,254,0,39.4,49.2
0,288,641,472,720,310,0,39.4,49.8
0,308,638,451,726,259,0,39.4,51.5
0,9,178,98,191,0,0,39.5,53.6
0,0,123,89,106,0,0,39.6,54.5
0,0,88,106,62,0,0,39.6,55.2
0,0,38,119,34,0,0,39.7,57.7
0,0,18,128,30,0,0,40,58.5
0,381,163,498,698,242,1,34.5,37.2
0,384,181,496,701,243,2,35,40.5
0,391,189,489,703,244,3,35,41.4
0,398,191,482,705,247,4,35.1,42.4
0,402,196,481,706,246,4,35.2,43.4
0,407,197,473,709,249,4,35.2,44.4
0,415,197,461,712,252,6,35.3,45.3
0,422,197,449,714,252,5,35.3,46
0,423,192,436,718,255,5,35.4,46.6
0,426,192,433,719,256,6,35.4,47.4
0,428,189,432,720,257,7,35.5,48.2
0,430,191,432,720,258,6,35.6,48.7
0,430,190,438,720,259,7,35.7,49.2
0,432,191,438,722,262,6,35.7,49.7
0,431,193,433,720,259,12,35.7,50.2
0,432,192,433,722,261,7,35.8,50.7
0,433,192,439,723,262,11,35.9,51.2
0,433,194,439,722,262,7,36,51.7
0,432,197,441,726,263,7,36,52.2
0,434,192,433,727,266,10,36.1,52.4
0,435,196,430,727,266,6,36.1,52.7
0,434,195,430,726,265,7,36.2,53
0,437,196,432,733,270,9,36.2,53.2
0,439,193,423,735,270,10,36.3,53.5
0,434,195,432,731,270,9,36.3,53.9
0,446,195,435,736,272,9,36.4,54
0,446,198,435,737,272,10,36.5,54.1
0,448,199,433,740,272,11,36.5,54.2
0,445,199,432,739,273,9,36.6,54.2
0,448,203,435,743,278,13,36.7,54.1
0,451,205,439,746,278,11,36.7,54
0,449,207,439,749,279,13,36.7,53.9
0,450,208,443,750,279,14,36.7,54
0,455,256,446,751,283,15,36.8,54.3
0,451,263,442,752,283,14,36.8,54.60001
0,458,250,439,752,285,16,36.9,54.9
0,455,240,433,752,283,15,36.9,55.5
0,455,235,432,752,286,14,37,56.6
0,458,229,431,754,288,16,37,57.3
0,457,226,429,754,289,16,37.1,57.2
0,458,225,432,755,288,14,37.2,56.8
0,457,224,430,756,289,17,37.2,56.4
0,459,222,426,755,291,16,37.2,56.2
0,459,222,425,759,292,16,37.2,56.2
0,456,221,425,758,294,15,37.3,56.2
0,458,219,428,761,293,16,37.3,56.3
0,459,222,431,761,295,16,37.3,56.5
0,459,223,432,762,295,16,37.4,56.6
0,460,224,432,762,295,16,37.4,56.9
0,458,223,432,763,298,16,37.5,57.10001
0,463,225,432,763,297,16,37.5,57.5
0,462,225,439,765,301,16,37.6,57.8
0,463,226,447,766,298,16,37.6,58.1
0,462,226,450,768,300,16,37.7,58.2
0,462,227,458,768,302,16,37.7,58.1
0,464,229,459,769,302,16,37.7,58.2
0,464,218,459,769,304,16,37.8,58.6
0,464,231,459,769,302,17,37.8,59.1
0,465,230,457,770,302,16,37.9,59.7
0,466,230,455,770,302,16,37.9,60.2
0,469,231,451,771,303,16,37.9,60.7
0,478,229,449,771,302,16,38,61.1
0,473,231,450,771,301,16,38,61.3
0,473,229,454,773,302,16,38.1,61.4
0,481,234,453,775,304,16,38.1,61.4
0,475,237,453,779,304,16,38.2,61.5
0,482,235,457,782,304,16,38.2,61.6
0,486,238,452,783,305,17,38.2,61.8
0,487,237,452,784,306,17,38.3,61.9
0,489,238,451,787,308,18,38.3,62.10001
0,491,238,451,784,307,18,38.4,62.2
0,487,240,449,783,305,17,38.4,62.3
0,483,237,443,778,304,16,38.5,62.5
0,483,240,444,778,304,17,38.5,62.9
0,490,240,441,780,303,16,38.5,63
0,496,242,447,785,306,18,38.6,63.1
0,458,259,470,784,311,16,38.7,63
0,462,259,464,787,315,16,38.5,46.4
0,462,258,462,789,314,16,38.6,46.6
0,461,256,441,793,318,16,38.6,47
0,462,256,429,794,320,16,38.6,47.6
0,462,252,427,797,320,16,38.6,48.6
0,459,246,410,795,321,16,38.7,48.4
0,459,243,407,797,321,16,38.7,49.1
0,457,241,400,798,322,16,38.7,48.5
0,455,240,401,797,321,16,38.7,48.4
0,462,239,403,797,323,16,38.7,48.9
0,453,238,411,796,322,16,38.8,49.2
0,453,238,419,797,323,14,38.8,49.1
0,453,237,416,796,321,16,38.8,49.1
0,454,235,419,798,325,16,38.8,49.3
0,451,234,420,797,327,16,38.9,49.60001
0,448,236,417,800,326,16,38.9,49.7
0,449,235,413,801,330,16,38.9,48.3
0,434,221,394,779,318,10,38.9,48.1
0,445,227,400,790,324,14,38.9,48.4
0,448,225,402,796,325,16,39,49.3
0,448,227,400,795,325,14,39,50
0,450,229,402,800,331,16,39,50.6
0,451,227,400,802,333,16,39.1,50.8
0,454,229,400,804,335,16,39.1,50.8
0,453,230,409,807,336,16,39.1,50
0,490,247,487,833,353,25,39.2,50.1
0,490,250,479,837,355,23,39.4,56.4
0,494,251,481,839,358,26,39.5,56.5
0,495,253,483,842,357,26,39.5,56.5
0,496,256,487,843,359,28,39.5,56.6
0,497,256,493,846,362,27,39.6,56.8
0,498,256,493,845,363,26,39.7,57.10001
0,497,259,493,848,363,22,39.7,57.4
0,635,211,487,798,309,15,39.7,57.9
0,658,219,494,791,306,16,39,44.3
0,674,238,506,795,307,16,38.9,46.3
0,671,251,519,797,307,16,38.8,48.4
0,665,268,527,804,307,16,38.8,50.3
0,658,279,531,805,308,16,38.8,52.2
0,656,298,543,813,308,16,38.8,53.3
0,658,309,554,816,309,16,38.8,54.4
0,659,320,560,816,311,17,38.8,55.4
0,661,323,567,817,310,16,38.8,56.5
0,656,326,565,816,306,16,38.8,57.5
0,661,331,576,819,310,17,38.8,58.4
0,663,336,581,823,311,17,38.8,59.3
0,665,336,582,829,314,19,38.8,60.2
0,666,340,577,832,313,17,38.8,60.9
0,666,341,576,833,314,20,38.8,61.9
0,670,347,581,833,315,23,38.8,62.9
0,671,346,576,840,317,22,38.9,64.1
0,673,343,562,839,317,22,38.9,65.4
0,675,341,560,845,319,21,38.9,66.4
0,674,339,560,848,319,23,38.9,66.9
0,674,337,557,848,319,23,38.9,67.4
0,678,336,554,848,319,24,38.9,68
0,676,352,558,848,318,23,38.9,68.6
0,677,345,560,850,320,23,39,69.1
0,674,339,557,848,318,22,39,69.70001
0,674,336,559,849,315,23,39,70.3
0,679,336,560,851,320,23,39.1,70.70001
0,681,336,560,855,320,25,39.1,71.1
0,684,334,560,854,320,26,39.1,71.6
0,682,332,560,860,320,27,39.1,72
0,683,330,561,863,321,27,39.1,72.20001
0,683,330,560,865,323,30,39.1,72.5
0,681,329,551,865,321,26,39.1,72.7
0,685,331,551,865,323,27,39.2,73.20001
0,686,329,551,868,323,28,39.2,73.6
0,685,331,546,869,323,29,39.2,74
0,687,327,547,871,323,27,39.2,74.1
0,688,322,548,873,326,30,39.2,74.3
0,688,323,551,875,324,29,39.2,74.5
0,679,320,550,875,325,29,39.2,74.6
0,686,320,547,877,323,29,39.3,74.9
0,688,317,542,878,322,27,39.3,75.3
0,685,319,539,879,326,29,39.3,75.5
0,684,317,535,880,328,30,39.3,75.6
0,683,317,532,881,325,30,39.3,75.6
0,682,317,535,883,327,31,39.3,75.70001
0,679,315,560,881,327,30,39.4,75.8
0,681,317,560,885,330,30,39.3,76
0,682,315,560,885,331,31,39.4,76.30001
0,680,314,560,885,327,30,39.4,76.5
0,679,313,560,889,330,31,39.4,76.8
0,682,313,560,890,331,32,39.4,77
0,683,311,558,893,327,31,39.4,77.3
0,685,310,554,894,331,32,39.4,77.6
0,684,310,555,895,330,32,39.5,78
0,683,311,556,896,333,32,39.5,78.20001
0,685,310,556,897,332,32,39.5,78.5
0,684,310,554,897,333,34,39.5,78.7
0,686,309,555,897,335,33,39.5,78.9
0,686,305,550,902,335,34,39.6,79.1
0,687,305,550,905,336,33,39.6,79.4
0,545,303,549,830,321,31,39.6,79.6
0,545,304,546,829,321,32,39,47
0,545,305,544,827,322,33,39,47.6
0,547,313,542,830,323,31,39.1,48.1
0,544,314,541,830,322,31,39.1,48.6
0,544,317,539,827,324,31,39.1,49.1
0,542,320,538,821,322,29,39.1,49.7
0,542,321,537,821,322,27,39.1,50.1
0,538,321,532,816,320,27,39.1,50.6
0,543,325,533,816,319,28,39.1,51
0,545,330,535,814,320,29,39.1,51.5
0,551,332,537,818,321,29,39.2,52
0,553,331,531,813,320,27,39.2,52.6
0,557,332,537,816,321,29,39.2,53
0,554,336,540,817,324,29,39.2,53.5
0,558,338,545,820,328,32,39.2,53.9
0,560,338,546,821,326,31,39.2,54.2
0,560,342,549,821,327,32,39.2,54.5
0,560,347,553,821,326,32,39.2,54.9
0,562,352,558,823,327,32,39.2,55.3
0,560,349,555,816,325,29,39.2,55.7
0,556,351,554,813,321,27,39.3,56
0,558,354,559,813,321,29,39.3,56.4
0,562,355,562,815,321,27,39.3,56.8
0,565,361,568,816,323,29,39.3,57.10001
0,569,365,571,817,323,29,39.4,57.5
0,567,366,571,816,322,29,39.3,57.8
0,571,368,575,818,323,29,39.4,58
0,564,368,576,816,325,30,39.4,58.1
0,574,369,576,820,326,33,39.4,58.2
0,571,368,576,816,322,31,39.4,58.2
0,576,370,578,819,325,30,39.4,58.4
0,576,374,581,822,330,32,39.5,58.6
0,576,375,583,820,326,27,39.5,58.8
0,567,368,576,810,320,27,39.5,59.1
0,564,366,575,803,314,25,39.5,59.4
0,576,370,585,813,320,27,39.5,59.7
0,579,371,591,816,321,30,39.5,60
0,583,375,592,816,321,29,39.6,60.4
0,589,380,595,821,325,30,39.6,60.7
0,589,373,592,816,322,27,39.6,61
0,590,374,592,817,321,29,39.6,61.2
0,582,371,586,813,317,27,39.6,61.4
0,585,369,589,810,316,26,39.7,61.6
0,593,374,593,816,320,27,39.7,61.8
0,595,374,593,816,317,26,39.7,62
0,592,368,590,811,313,22,39.7,62.3
0,595,455,688,817,309,29,39.7,62.7
0,601,452,677,816,306,25,38.2,53
0,592,448,656,816,304,23,38.1,54.8
0,609,441,631,816,304,25,38.2,56.2
0,622,432,624,821,304,25,38.2,57.4
0,630,427,625,829,305,28,38.2,58.5
0,641,430,630,838,311,32,38.2,60.1
0,645,427,627,841,311,32,38.2,61.7
0,654,428,629,848,317,33,38.3,63.1
0,656,427,627,849,315,35,38.3,64.3
0,659,428,626,853,318,36,38.3,65.5
0,663,424,622,855,317,35,38.3,66.70001
0,663,419,608,855,317,34,38.4,68.1
0,663,413,603,855,315,36,38.4,69.3
0,671,415,602,861,319,35,38.4,70.1
0,675,409,596,866,320,36,38.4,70.9
0,671,401,592,861,315,34,38.5,71.9
0,671,398,591,855,310,33,38.5,72.6
0,683,400,593,867,317,35,38.5,73.4
0,688,400,598,870,320,35,38.6,74.20001
0,685,395,592,864,311,33,38.6,74.9
0,695,400,607,879,318,37,38.6,75.6
0,701,401,611,880,321,41,38.7,76.2
0,699,400,609,880,320,38,38.7,76.8
0,705,401,616,886,323,43,38.7,77.5
0,709,406,620,893,327,44,38.7,78.1
0,718,411,624,898,330,46,38.7,78.6
0,710,403,621,895,326,44,38.8,79
0,719,407,627,902,331,47,38.8,79.5
0,716,409,627,909,336,47,38.8,80.1
0,720,404,624,910,335,47,38.8,80.6
0,724,405,624,912,336,48,38.9,81.20001
0,730,401,621,919,338,48,39,81.70001
0,732,400,615,923,339,49,38.9,82.1
0,705,379,590,895,323,38,39,82.40001
0,720,384,602,909,331,48,39,82.7
0,723,384,610,912,333,47,39,82.9
0,731,387,617,919,336,48,39,83.20001
0,735,386,611,923,336,48,39,83.5
0,741,389,605,931,339,49,39,83.70001
0,742,384,593,934,340,48,39.1,83.8
0,716,367,563,910,326,42,39.1,83.6
0,727,370,574,923,336,48,39.1,83.4
0,736,369,575,926,336,48,39.1,83.5
0,733,368,573,927,336,48,39.1,83.70001
0,738,368,573,933,338,48,39.1,83.9
0,738,368,573,937,338,49,39.1,84.00001
0,741,368,573,940,340,49,39.1,84.1
0,742,368,570,941,343,49,39.1,84.3
0,739,368,566,943,341,51,39.1,84.3
0,737,365,574,945,345,52,39.1,84.20001
0,737,364,576,944,348,53,39.2,84.3
0,734,363,577,944,348,51,39.1,84.5
0,731,361,576,944,343,49,39.2,84.6
0,734,363,586,947,346,53,39.2,84.8
0,733,363,588,950,348,51,39.1,85
0,731,361,591,950,350,53,39.2,85.1
0,734,363,592,953,350,52,39.2,85.30001
0,732,361,593,957,349,51,39.2,85.5
0,730,359,592,952,349,52,39.2,85.70001
0,727,361,592,957,352,54,39.2,86
0,735,358,589,955,352,54,39.2,86.20001
0,739,359,592,960,352,54,39.2,86.4
0,736,359,592,961,355,55,39.2,86.50001
0,733,355,590,960,353,57,39.2,86.70001
0,733,353,583,961,354,55,39.2,86.8
0,498,435,689,832,311,23,39.2,87
0,501,426,669,832,309,22,37.5,44.4
0,502,421,656,832,308,20,37.5,45.8
0,508,407,636,832,308,21,37.5,47.2
0,507,395,616,833,310,18,37.5,48.4
0,499,381,603,831,308,17,37.5,49.4
0,507,364,591,832,306,17,37.6,50.2
0,503,350,576,832,305,16,37.6,50.8
0,503,336,565,831,305,16,37.6,51.1
0,501,334,560,830,304,16,37.6,51.2
0,496,321,545,823,300,16,37.7,51.1
0,489,319,541,827,301,13,37.7,50.9
0,493,315,540,823,303,16,37.7,50.9
0,490,309,534,823,299,13,37.7,50.7
0,486,304,528,821,298,13,37.7,50.8
0,482,303,528,819,298,11,37.8,50.9
0,474,298,518,815,291,9,37.8,50.6
0,467,289,507,805,287,6,37.9,50.5
0,476,295,528,816,295,12,37.8,50.6
0,467,289,526,806,290,6,37.9,50.6
0,469,290,528,807,290,9,37.9,50.7
0,470,290,528,810,291,9,38,50.9
0,471,293,532,813,293,11,38,50.9
0,471,293,537,811,293,11,38,51.1
0,476,304,550,816,298,11,38.1,51.5
0,470,301,545,811,293,11,38.1,52
0,470,298,539,811,291,10,38.2,52.6
0,468,299,542,811,292,9,38.2,53.2
0,473,294,554,815,292,11,38.2,53.5
0,469,285,541,811,289,7,38.2,53.7
0,473,286,533,814,293,10,38.3,53.7
0,477,281,528,816,291,10,38.3,53.6
0,468,274,505,813,287,6,38.3,53.5
0,458,265,491,794,276,1,38.4,53.3
0,468,272,503,811,285,7,38.4,53
0,478,275,518,819,293,11,38.4,52.5
0,473,270,519,817,291,9,38.5,52.2
0,474,272,511,821,290,10,38.5,51.8
0,475,272,506,822,293,7,38.5,51.7
0,473,272,506,818,293,10,38.6,51.7
0,473,270,501,818,293,12,38.6,51.7
0,471,269,497,821,293,12,38.6,51.9
0,480,286,497,828,298,14,38.7,52.2
0,474,282,496,825,295,11,38.7,52.3
0,475,279,497,827,295,11,38.7,52.3
0,471,297,501,823,297,12,38.7,52.10001
0,479,299,510,832,304,13,38.8,52.10001
0,481,295,518,833,304,16,38.8,52.2
0,475,288,510,829,301,13,38.9,52.4
0,477,289,517,833,304,16,38.9,52.8
0,428,266,474,775,292,13,39.1,53.8
0,432,272,471,781,293,16,38.4,37.8
0,442,277,476,784,298,16,38.4,38.9
0,448,285,477,787,309,16,38.4,40
0,450,289,471,786,302,17,38.5,41.2
0,450,291,471,787,304,16,38.5,42.10001
0,450,294,473,787,303,18,38.6,42.7
0,451,294,475,786,304,17,38.6,43.1
0,450,299,477,787,304,19,38.7,43.5
0,451,303,478,789,304,19,38.7,43.9
0,455,302,475,790,305,19,38.8,44.5
0,452,303,476,790,305,19,38.8,45
0,455,303,481,789,306,20,38.9,45.4
0,458,304,483,791,308,19,39,45.8
0,458,304,481,794,311,21,39,46.1
0,458,304,480,795,310,21,39.1,46.6
0,458,304,483,797,313,24,39.2,47.10001
0,454,303,475,789,306,21,39.2,47.8
0,459,303,477,788,307,19,39.3,48.2
0,462,303,479,788,308,21,39.3,48.5
0,454,298,476,786,306,18,39.4,48.8
0,453,300,471,785,305,21,39.5,49.1
0,462,301,477,794,310,23,39.6,49.8
0,464,302,479,797,313,25,39.6,50.3
0,466,301,482,796,315,21,39.7,50.7
0,467,300,477,800,315,23,39.7,51
0,467,299,481,801,316,26,39.7,51.1
0,466,299,479,798,317,23,39.8,51.3
0,469,297,478,800,317,24,39.9,51.6
0,478,294,470,801,319,27,39.9,52.10001
0,467,288,464,801,315,23,40,52.4
0,466,286,464,795,314,21,40,52.3
0,463,283,460,787,306,21,40.1,52
0,464,281,462,787,306,21,40.1,51.8
0,469,282,464,793,311,21,40.2,51.9
0,464,277,464,786,307,22,40.2,52.2
0,470,281,471,793,311,22,40.2,52.5
0,469,276,464,788,307,21,40.3,52.8
0,474,277,469,797,314,22,40.4,53.2
0,480,281,477,802,316,28,40.4,53.5
0,484,285,479,807,319,27,40.5,53.7
0,490,282,479,807,320,27,40.5,53.9
0,489,283,482,812,326,27,40.5,54
0,485,276,471,807,321,26,40.6,54.2
0,487,276,467,807,320,26,40.6,54.4
0,490,277,471,811,322,22,40.7,54.60001
0,493,278,469,811,322,28,40.7,54.7
0,493,275,470,815,323,28,40.7,54.8
0,496,278,474,816,327,32,40.8,54.9
0,498,277,471,817,329,32,40.8,54.9
